Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
-18,-9,2,1,-35,-26,-47,-19
-19,-8,1,0,-35,-26,-47,-20
-18,-8,1,0,-35,-27,-47,-20
-19,-7,2,1,-36,-26,-47,-20
-20,-7,2,1,-36,-26,-47,-20
-19,-8,2,0,-36,-27,-48,-20
-18,-9,2,1,-35,-26,-47,-19
-18,-9,2,1,-35,-26,-46,-19
-16,-8,3,1,-34,-25,-46,-19
-13,-7,6,1,-32,-21,-42,-16
-12,-5,10,2,-30,-18,-39,-14
-12,-4,12,3,-30,-16,-39,-13
-9,-4,15,4,-28,-13,-36,-11
-6,-5,19,5,-25,-10,-32,-7
-4,-5,23,6,-23,-5,-29,-5
-1,-5,25,5,-22,-4,-27,-3
1,-6,28,6,-19,0,-24,0
2,-7,29,6,-18,0,-22,0
4,-6,30,6,-18,1,-22,0
5,-4,31,7,-17,2,-21,1
5,-5,33,7,-16,3,-20,2
6,-6,33,7,-16,4,-19,2
5,-5,33,7,-16,4,-20,2
5,-5,34,7,-16,4,-19,3
4,-4,34,7,-17,4,-19,2
5,-6,33,7,-17,3,-20,2
6,-8,32,7,-16,3,-20,3
6,-10,31,7,-16,2,-20,2
6,-11,30,6,-16,1,-21,2
7,-11,30,6,-16,1,-21,2
5,-9,30,6,-17,1,-22,1
3,-7,29,6,-18,0,-23,0
2,-7,29,6,-18,0,-23,0
1,-7,29,6,-18,0,-23,0
0,-7,27,6,-20,-2,-25,-2
0,-9,25,5,-21,-4,-27,-3
0,-9,24,5,-20,-4,-27,-2
-1,-10,21,4,-21,-6,-29,-4
-2,-11,19,4,-23,-8,-30,-6
-3,-10,17,3,-23,-9,-32,-6
-5,-9,17,3,-24,-11,-32,-7
-7,-10,14,3,-26,-14,-35,-10
-8,-9,13,3,-27,-15,-36,-11
-10,-7,12,3,-28,-16,-37,-12
-12,-7,11,3,-29,-17,-38,-13
-13,-8,8,2,-31,-20,-41,-15
-15,-7,6,1,-32,-21,-42,-16
-16,-7,4,2,-33,-23,-43,-17
-17,-8,1,1,-34,-26,-46,-19
-17,-9,0,0,-34,-27,-46,-19
-18,-8,1,0,-34,-26,-46,-19
-18,-8,1,1,-35,-26,-46,-20
-19,-8,1,0,-35,-26,-47,-20
-19,-8,2,1,-34,-26,-46,-19
-20,-7,2,1,-35,-26,-46,-20
-19,-8,1,0,-35,-27,-46,-20
-18,-8,2,1,-34,-26,-46,-19
-18,-8,1,1,-34,-26,-45,-19
-17,-9,1,0,-34,-27,-46,-20
-17,-10,0,0,-34,-27,-46,-19
-17,-9,1,1,-33,-26,-46,-19
-18,-8,1,0,-34,-26,-46,-20
-19,-8,1,0,-35,-27,-46,-20
-19,-8,1,1,-35,-26,-46,-20
-20,-7,2,1,-35,-26,-46,-19
-19,-8,1,1,-35,-26,-46,-20
-18,-8,1,1,-34,-25,-45,-19
-18,-8,1,1,-34,-26,-45,-19
-18,-9,1,0,-34,-26,-46,-19
-17,-9,0,0,-33,-26,-45,-19
-18,-8,1,0,-33,-26,-46,-19
-18,-8,1,0,-34,-26,-46,-20
-19,-8,1,0,-34,-26,-46,-20
-19,-7,1,1,-34,-26,-46,-20
-20,-7,2,1,-35,-26,-46,-20
-19,-7,1,0,-35,-26,-46,-20
-18,-8,1,0,-34,-26,-45,-19
-18,-8,1,1,-34,-25,-45,-18
-18,-8,1,0,-34,-26,-46,-19
-17,-9,0,0,-33,-26,-46,-19
-17,-8,1,1,-33,-26,-45,-18
-18,-8,1,0,-33,-26,-46,-19
-18,-8,1,0,-34,-26,-46,-20
-19,-8,2,1,-34,-26,-45,-19
-21,-7,4,1,-35,-27,-47,-21
-26,-9,11,2,-40,-35,-54,-26
-30,-13,18,5,-42,-43,-59,-30
-35,-15,25,6,-46,-49,-65,-35
-38,-16,30,7,-50,-55,-70,-39
-38,-10,25,5,-48,-51,-67,-37
-33,-1,16,2,-44,-40,-58,-30
-23,10,-2,-2,-36,-22,-43,-19
-6,35,-36,-12,-21,11,-17,0
15,60,-76,-22,-3,51,16,26
39,83,-117,-33,16,92,51,53
66,104,-160,-45,36,133,85,80
92,125,-203,-55,57,175,120,109
118,147,-245,-66,77,217,155,137
144,167,-288,-78,96,257,188,163
171,181,-327,-88,117,295,220,189
196,188,-359,-94,136,329,249,213
217,187,-386,-99,151,355,271,232
234,189,-407,-104,164,375,289,247
244,194,-421,-107,172,390,302,258
250,191,-426,-107,176,396,307,263
254,179,-424,-106,177,393,305,262
252,169,-416,-103,175,385,300,259
244,160,-402,-98,169,371,288,250
233,150,-384,-94,160,352,272,238
220,135,-361,-88,150,330,254,223
202,118,-330,-79,136,300,230,204
180,97,-293,-70,118,263,199,179
156,77,-253,-60,98,223,166,153
130,52,-208,-48,78,180,130,125
102,25,-161,-34,57,135,94,96
77,1,-118,-23,37,92,58,67
52,-17,-78,-13,18,53,25,41
27,-35,-37,-3,-2,13,-8,14
0,-52,-4,1,-24,-28,-43,-13
-27,-75,4,1,-45,-74,-81,-43
-55,-92,5,1,-66,-114,-114,-70
-73,-83,5,1,-79,-131,-130,-85
-79,-65,5,1,-82,-128,-129,-86
-71,-54,6,2,-75,-112,-116,-76
-58,-40,7,2,-64,-88,-96,-61
-43,-29,5,1,-54,-66,-78,-46
-30,-21,5,2,-43,-47,-62,-33
-22,-12,5,2,-36,-33,-50,-23
-19,-10,5,2,-35,-29,-47,-21
-18,-11,4,1,-34,-30,-48,-21
-19,-10,5,2,-34,-29,-47,-20
-20,-10,6,1,-34,-29,-47,-21
-20,-9,5,1,-35,-29,-47,-21
-20,-9,5,1,-35,-29,-47,-21
-21,-8,6,2,-35,-28,-47,-21
-20,-9,5,2,-35,-29,-47,-22
-20,-9,5,2,-34,-29,-47,-21
-20,-10,5,2,-34,-28,-47,-21
-19,-10,5,1,-35,-29,-47,-21
-18,-11,4,1,-34,-29,-47,-21
-19,-10,5,2,-34,-29,-46,-20
-20,-9,5,1,-35,-29,-47,-21
-20,-9,5,1,-35,-29,-48,-22
-20,-9,5,1,-35,-29,-47,-21
-21,-8,6,2,-34,-28,-47,-21
-20,-9,5,2,-35,-29,-47,-22
-19,-10,6,2,-34,-28,-46,-21
-19,-10,5,2,-34,-28,-46,-21
-19,-10,5,1,-34,-28,-47,-21
-18,-11,4,1,-34,-29,-47,-21
-19,-10,5,1,-34,-29,-47,-20
-20,-9,5,1,-34,-29,-47,-21
-20,-9,5,1,-34,-29,-47,-21
-20,-9,6,1,-34,-29,-46,-21
-21,-8,6,2,-35,-28,-46,-21
-20,-9,5,2,-35,-29,-47,-22
-20,-9,5,2,-34,-29,-46,-21
-19,-9,5,2,-33,-28,-46,-20
-19,-10,5,1,-34,-28,-46,-21
-18,-11,4,0,-34,-29,-47,-21
-19,-10,5,1,-33,-28,-46,-20
-20,-10,5,1,-34,-29,-46,-21
-19,-10,5,1,-35,-29,-47,-21
-20,-9,5,1,-35,-29,-47,-21
-21,-8,6,2,-35,-28,-46,-21
-20,-9,5,1,-35,-29,-47,-21
-20,-9,5,1,-34,-28,-46,-20
-19,-9,6,2,-34,-27,-45,-20
-17,-8,8,2,-32,-25,-43,-18
-15,-8,8,2,-31,-24,-42,-17
-15,-8,10,2,-30,-23,-41,-17
-15,-6,13,3,-30,-20,-39,-15
-14,-6,14,3,-29,-20,-39,-15
-12,-7,16,3,-28,-18,-37,-14
-13,-7,17,4,-28,-17,-37,-13
-12,-8,16,4,-29,-18,-37,-14
-11,-8,17,4,-27,-16,-36,-12
-9,-6,20,5,-25,-14,-33,-10
-8,-6,20,4,-25,-13,-33,-10
-7,-7,19,4,-25,-14,-33,-10
-7,-7,20,5,-23,-12,-32,-8
-6,-9,22,5,-23,-11,-31,-8
-6,-8,22,5,-23,-11,-31,-8
-6,-5,24,6,-23,-9,-30,-7
-6,-5,26,7,-23,-8,-28,-6
-4,-7,26,6,-22,-7,-28,-6
-3,-7,26,6,-21,-7,-27,-5
-1,-7,28,7,-20,-5,-26,-3
1,-5,32,7,-18,-1,-23,-1
4,-4,35,7,-15,1,-19,1
6,-2,41,10,-12,7,-15,4
7,0,43,10,-13,9,-13,5
8,0,46,11,-12,11,-12,7
11,2,50,12,-9,15,-8,9
12,5,55,13,-7,20,-3,12
16,6,59,14,-6,23,-1,15
20,7,63,15,-2,28,2,19
23,7,66,16,0,32,5,22
26,6,69,16,1,35,8,24
30,7,73,16,3,38,11,26
32,10,78,18,6,43,15,29
34,12,83,20,7,48,19,32
37,14,87,21,9,52,22,34
40,14,90,21,11,55,25,37
41,15,95,23,13,58,28,39
43,15,96,22,14,60,29,40
45,15,98,23,16,63,32,43
46,15,99,24,18,65,34,44
48,13,100,23,18,65,34,45
51,11,100,22,19,65,34,45
50,12,101,23,19,66,36,46
51,14,104,24,20,68,37,47
52,15,104,24,20,69,38,48
51,15,105,24,20,69,37,48
50,16,105,25,20,69,38,48
48,15,101,24,18,66,35,45
49,13,100,23,18,65,34,45
49,10,98,22,18,63,33,44
47,10,96,22,17,61,31,43
47,7,93,20,16,58,29,41
45,7,91,20,15,56,27,40
43,6,89,20,14,54,26,38
40,6,86,19,12,51,23,36
39,3,83,18,11,49,21,34
35,3,81,18,8,46,19,32
33,3,77,17,6,42,15,29
32,1,73,16,5,39,12,27
31,-2,70,15,4,36,11,26
29,-4,65,14,2,32,7,23
28,-8,60,12,1,27,3,21
26,-12,58,11,1,25,1,19
23,-13,54,11,-1,20,-1,16
20,-13,50,9,-4,16,-5,13
17,-10,48,10,-6,14,-7,11
13,-8,47,10,-8,13,-8,9
11,-9,44,8,-10,9,-11,7
11,-11,41,8,-10,8,-13,6
10,-12,39,8,-11,5,-14,5
8,-11,37,7,-13,4,-16,4
7,-11,34,6,-14,1,-19,2
5,-12,31,6,-14,0,-20,0
3,-10,31,7,-16,-1,-21,0
0,-11,28,5,-17,-4,-24,-2
0,-11,26,5,-18,-6,-25,-3
-3,-9,27,6,-19,-6,-25,-4
-4,-8,24,5,-21,-8,-27,-6
-4,-10,22,4,-22,-10,-29,-7
-5,-11,20,4,-22,-11,-30,-7
-6,-10,19,4,-23,-12,-31,-8
-5,-13,16,3,-23,-15,-33,-10
-7,-13,15,3,-24,-16,-34,-10
-10,-11,15,3,-26,-17,-35,-11
-11,-10,13,3,-27,-19,-37,-14
-14,-10,10,2,-29,-22,-39,-16
-16,-9,9,3,-30,-23,-40,-17
-18,-8,8,2,-32,-24,-41,-18
-18,-7,6,2,-31,-25,-42,-18
-18,-8,7,2,-30,-24,-41,-18
-17,-8,6,2,-31,-25,-42,-18
-18,-10,2,0,-33,-28,-45,-20
-19,-10,2,1,-32,-29,-45,-21
-20,-9,2,1,-33,-29,-45,-21
-20,-9,2,0,-34,-30,-46,-22
-20,-9,2,1,-34,-30,-46,-22
-21,-8,3,2,-34,-29,-45,-21
-21,-8,3,1,-34,-29,-45,-22
-20,-9,2,1,-34,-29,-45,-21
-20,-9,2,1,-33,-29,-45,-21
-20,-9,2,1,-33,-29,-45,-21
-19,-10,1,0,-32,-30,-46,-21
-19,-10,2,1,-32,-29,-46,-21
-20,-10,2,1,-33,-29,-45,-21
-20,-9,2,1,-33,-29,-46,-21
-20,-9,2,1,-33,-29,-46,-21
-21,-8,3,1,-34,-29,-45,-21
-21,-8,2,0,-35,-29,-46,-22
-20,-9,2,1,-34,-29,-46,-21
-20,-9,3,1,-33,-28,-45,-20
-20,-9,2,1,-33,-28,-45,-21
-19,-10,1,0,-33,-29,-45,-21
-19,-10,2,1,-32,-29,-45,-21
-20,-9,2,1,-32,-29,-44,-21
-20,-9,2,0,-33,-29,-45,-21
-20,-9,2,0,-33,-29,-46,-22
-21,-8,3,1,-33,-28,-45,-21
-21,-8,3,1,-34,-29,-45,-21
-20,-9,2,1,-33,-29,-45,-21
-20,-9,3,1,-33,-28,-44,-20
-20,-9,2,1,-33,-29,-45,-20
-19,-10,1,0,-33,-30,-45,-21
-19,-10,2,0,-32,-29,-45,-20
-20,-9,2,1,-33,-29,-45,-21
-20,-9,2,0,-33,-29,-45,-21
-21,-9,2,0,-33,-29,-45,-21
-21,-8,3,2,-32,-28,-44,-21
-21,-8,3,1,-34,-29,-45,-22
-20,-9,2,1,-33,-28,-44,-21
-19,-9,2,1,-33,-28,-44,-20
-19,-10,2,1,-33,-28,-44,-20
-18,-10,1,0,-33,-29,-45,-21
-18,-10,1,0,-33,-29,-45,-20
-20,-9,2,1,-32,-28,-44,-20
-20,-9,2,1,-33,-29,-45,-21
-20,-9,2,1,-33,-29,-45,-21
-21,-8,3,2,-32,-28,-44,-21
-21,-8,3,1,-33,-28,-45,-21
-20,-9,2,1,-33,-29,-45,-21
-20,-9,2,1,-32,-28,-44,-21
-20,-9,2,1,-32,-28,-44,-20
-18,-10,1,0,-32,-29,-44,-21
-18,-10,2,0,-31,-28,-44,-20
-19,-9,2,1,-32,-28,-44,-21
-20,-9,2,0,-33,-29,-45,-21
-20,-9,2,0,-33,-29,-45,-21
-21,-8,3,1,-32,-28,-44,-21
-21,-8,3,1,-33,-28,-44,-21
-20,-9,2,0,-32,-28,-44,-21
-19,-9,2,1,-32,-28,-44,-20
-19,-9,2,1,-32,-28,-44,-20
-18,-10,1,0,-32,-29,-44,-20
-18,-10,1,0,-31,-29,-44,-21
-19,-9,2,1,-32,-28,-44,-21
-20,-9,2,0,-33,-29,-44,-21
-20,-9,2,1,-32,-29,-44,-21
-21,-8,3,1,-32,-28,-44,-20
-21,-8,3,1,-33,-28,-44,-21
-20,-9,2,1,-33,-28,-44,-20
-20,-9,3,1,-32,-28,-43,-20
-19,-9,2,1,-32,-28,-43,-20
-19,-10,1,0,-32,-29,-44,-20
-18,-10,1,0,-31,-28,-43,-20
-19,-8,2,1,-31,-28,-43,-20
-20,-9,2,1,-32,-28,-44,-21
-20,-9,2,0,-32,-29,-44,-21
-21,-8,3,1,-32,-27,-43,-20
-21,-8,3,1,-33,-28,-44,-21
-20,-9,2,1,-33,-28,-44,-21
-19,-9,2,1,-32,-28,-43,-20
-19,-9,2,1,-32,-28,-43,-20
-18,-10,1,0,-32,-28,-44,-20
-18,-10,2,0,-31,-28,-44,-19
-19,-9,2,1,-31,-28,-44,-20
-20,-9,2,1,-32,-28,-44,-21
-20,-9,2,0,-32,-28,-44,-21
-21,-8,3,1,-32,-27,-43,-20
-21,-8,3,1,-33,-28,-44,-21
-20,-9,2,0,-32,-28,-44,-21
-19,-9,3,1,-31,-27,-43,-20
-19,-9,2,1,-32,-27,-43,-19
-18,-10,1,0,-32,-28,-44,-20
-18,-10,1,0,-31,-28,-43,-20
-19,-9,2,1,-31,-27,-43,-20
-20,-9,2,0,-32,-28,-44,-21
-19,-9,2,0,-32,-28,-44,-21
-20,-8,3,1,-32,-27,-43,-20
-20,-7,3,1,-33,-27,-43,-21
-19,-9,2,0,-32,-28,-43,-21
-19,-9,2,1,-31,-27,-42,-20
-19,-9,2,0,-31,-28,-43,-20
-18,-10,1,0,-31,-28,-43,-20
-18,-10,1,0,-30,-27,-43,-19
-19,-9,2,1,-31,-27,-43,-20
-19,-9,2,1,-32,-28,-43,-21
-19,-8,2,0,-32,-28,-43,-21
-20,-8,3,1,-31,-27,-42,-20
-21,-8,3,1,-32,-27,-43,-21
-19,-9,2,0,-32,-28,-43,-20
-19,-8,2,1,-31,-27,-43,-19
-19,-8,3,1,-31,-27,-42,-19
-18,-9,1,0,-31,-27,-42,-20
-18,-10,1,0,-30,-27,-42,-20
-19,-9,2,1,-30,-27,-42,-20
-19,-9,2,0,-31,-27,-43,-20
-19,-9,2,0,-31,-28,-43,-20
-20,-8,3,1,-31,-27,-42,-20
-21,-7,3,1,-32,-27,-43,-20
-19,-8,2,0,-32,-27,-43,-20
-18,-9,2,1,-30,-27,-42,-20
-19,-9,2,1,-30,-27,-42,-19
-18,-9,1,0,-31,-27,-43,-20
-17,-10,1,0,-30,-27,-42,-19
-18,-9,2,1,-30,-27,-42,-19
-19,-9,2,0,-31,-27,-43,-20
-19,-9,2,0,-31,-28,-43,-20
-20,-8,3,1,-31,-27,-42,-20
-20,-7,3,1,-32,-27,-42,-20
-19,-9,2,0,-31,-27,-43,-20
-19,-9,2,1,-30,-27,-42,-19
-18,-9,2,1,-31,-27,-42,-19
-18,-10,2,0,-31,-27,-42,-20
-17,-10,1,0,-30,-27,-42,-19
-18,-9,2,1,-30,-27,-42,-19
-19,-9,2,0,-31,-27,-43,-20
-19,-8,2,0,-31,-27,-43,-20
-20,-8,3,1,-31,-27,-42,-20
-20,-8,3,1,-32,-27,-42,-20
-19,-8,2,0,-31,-27,-42,-20
-18,-9,2,1,-30,-26,-41,-19
-18,-9,2,1,-31,-27,-41,-19
-17,-10,2,0,-31,-27,-42,-20
-17,-10,1,0,-30,-27,-42,-19
-18,-9,2,1,-30,-27,-42,-19
-18,-9,2,1,-31,-27,-42,-20
-18,-9,2,0,-31,-27,-43,-20
-19,-8,3,1,-31,-27,-42,-20
-20,-7,3,1,-32,-26,-42,-20
-19,-8,2,0,-31,-27,-42,-20
-18,-9,2,1,-30,-26,-41,-19
-18,-9,2,1,-30,-26,-41,-19
-17,-9,3,0,-30,-25,-41,-18
-14,-8,6,1,-27,-22,-37,-16
-13,-5,10,2,-25,-18,-34,-14
-12,-5,12,3,-25,-16,-33,-13
-9,-4,15,3,-24,-14,-31,-10
-7,-5,20,5,-20,-9,-27,-7
-4,-5,24,6,-19,-6,-24,-5
-1,-6,25,5,-17,-4,-22,-3
1,-6,28,6,-15,-1,-19,0
3,-7,30,6,-13,0,-17,0
4,-6,30,6,-13,1,-17,1
5,-4,31,7,-12,2,-16,1
5,-5,33,7,-12,4,-15,2
5,-5,33,7,-11,4,-15,2
5,-6,33,7,-11,4,-15,3
4,-5,34,7,-11,4,-14,3
4,-4,34,7,-12,4,-14,2
5,-5,33,7,-12,4,-15,2
6,-9,32,7,-11,3,-15,3
6,-10,31,6,-11,2,-15,2
6,-11,30,5,-12,1,-16,2
7,-11,30,6,-11,1,-16,2
4,-9,30,6,-12,1,-16,1
2,-8,29,6,-13,0,-18,0
2,-8,29,5,-14,0,-18,0
1,-7,29,6,-13,0,-18,0
0,-7,27,6,-15,-1,-20,-1
0,-9,24,4,-16,-4,-22,-3
0,-9,24,5,-16,-4,-21,-2
-1,-10,22,4,-17,-7,-24,-3
-1,-11,19,4,-18,-8,-25,-5
-2,-11,18,3,-18,-9,-26,-6
-5,-9,17,3,-19,-11,-27,-7
-7,-10,14,3,-22,-14,-30,-10
-8,-9,13,2,-22,-15,-31,-11
-10,-7,13,3,-23,-15,-31,-11
-17,-10,0,0,-29,-27,-42,-19
-18,-9,1,0,-30,-27,-41,-19
-19,-8,2,0,-30,-27,-41,-20
-19,-8,1,0,-30,-27,-41,-20
-19,-8,2,0,-30,-26,-41,-20
-20,-7,2,1,-31,-26,-41,-20
-19,-8,2,0,-30,-26,-41,-20
-19,-8,1,1,-29,-26,-41,-19
-19,-8,1,0,-30,-26,-41,-19
-18,-9,1,0,-30,-27,-41,-20
-17,-9,0,0,-29,-26,-41,-19
-18,-9,1,1,-29,-26,-40,-19
-18,-8,1,0,-30,-27,-41,-20
-18,-8,1,0,-31,-27,-42,-20
-19,-8,2,1,-30,-26,-40,-19
-20,-7,2,1,-31,-26,-41,-20
-19,-8,1,0,-31,-27,-41,-20
-18,-8,1,0,-30,-26,-40,-19
-18,-8,1,1,-30,-26,-40,-19
-17,-9,1,0,-29,-26,-41,-19
-17,-10,0,0,-28,-26,-40,-19
-18,-9,1,0,-29,-25,-40,-19
-18,-8,1,0,-30,-26,-41,-19
-18,-8,1,0,-30,-26,-41,-20
-19,-8,2,1,-30,-26,-40,-19
-20,-7,2,1,-31,-26,-40,-19
-19,-8,1,0,-30,-26,-41,-20
-18,-9,1,1,-29,-26,-40,-19
-18,-8,1,1,-29,-25,-40,-19
-17,-8,1,0,-29,-26,-41,-19
-16,-10,0,0,-29,-26,-40,-19
-18,-9,1,1,-28,-26,-40,-18
-18,-8,1,0,-29,-26,-40,-19
-18,-8,1,0,-30,-26,-40,-20
-19,-8,2,1,-29,-26,-40,-19
-21,-7,4,1,-31,-27,-41,-21
-25,-9,10,2,-35,-35,-48,-26
-29,-13,18,4,-38,-42,-54,-30
-34,-15,24,6,-42,-49,-60,-34
-39,-16,30,7,-45,-55,-65,-39
-38,-11,26,5,-44,-52,-62,-38
-34,-2,17,2,-40,-41,-54,-31
-24,9,0,-2,-33,-24,-40,-20
-8,33,-33,-11,-18,8,-13,0
13,58,-73,-21,0,48,19,25
37,82,-114,-32,19,89,53,52
64,102,-158,-44,39,130,87,79
90,124,-200,-55,60,172,123,107
116,146,-242,-66,80,215,157,135
142,165,-285,-77,100,255,190,161
169,180,-325,-87,120,293,223,188
194,189,-357,-94,139,327,252,212
216,188,-384,-99,155,353,275,231
233,189,-405,-104,167,374,293,246
243,193,-420,-107,176,390,306,258
249,191,-426,-107,180,396,312,263
253,179,-424,-106,181,393,311,263
252,169,-417,-103,180,386,305,259
245,160,-403,-99,174,372,295,251
234,150,-385,-95,165,354,279,239
222,137,-363,-89,155,331,260,224
204,120,-332,-80,141,302,236,205
182,99,-295,-71,123,265,206,181
157,78,-255,-61,104,226,173,155
131,54,-210,-48,84,183,138,127
104,26,-163,-35,63,138,101,98
79,2,-121,-24,42,95,65,69
54,-16,-81,-14,23,55,32,43
28,-34,-39,-4,3,15,0,17
1,-51,-5,0,-17,-26,-35,-10
-25,-74,4,1,-39,-71,-74,-41
-54,-92,5,1,-60,-112,-107,-69
-73,-84,5,1,-75,-131,-125,-84
-79,-66,5,1,-78,-129,-124,-86
-72,-55,6,1,-71,-113,-112,-76
-59,-41,7,2,-61,-90,-93,-61
-44,-30,6,1,-49,-67,-74,-46
-31,-21,6,2,-39,-48,-58,-33
-22,-13,6,2,-32,-33,-46,-23
-20,-10,5,1,-30,-29,-42,-21
-18,-11,4,1,-30,-29,-42,-21
-19,-10,5,1,-29,-29,-42,-21
-20,-10,5,2,-30,-29,-42,-21
-20,-10,5,1,-31,-30,-43,-22
-20,-9,6,1,-30,-29,-42,-22
-21,-8,7,2,-31,-28,-42,-21
-21,-9,5,1,-31,-29,-42,-21
-20,-10,6,2,-30,-29,-42,-21
-19,-10,6,2,-30,-28,-42,-20
-19,-10,5,1,-30,-29,-42,-21
-18,-11,5,1,-30,-30,-42,-21
-19,-10,5,2,-29,-28,-42,-20
-20,-9,5,1,-30,-29,-42,-21
-20,-10,5,1,-31,-29,-42,-21
-20,-9,6,2,-30,-29,-42,-21
-21,-8,6,2,-30,-28,-41,-21
-20,-9,5,1,-31,-29,-42,-21
-19,-10,6,1,-30,-29,-41,-21
-20,-10,6,2,-30,-28,-41,-20
-19,-10,5,1,-30,-29,-42,-20
-18,-11,4,1,-30,-29,-42,-21
-19,-10,5,1,-29,-29,-41,-20
-20,-9,5,1,-30,-29,-42,-21
-20,-10,5,1,-30,-29,-42,-21
-20,-10,5,1,-30,-29,-42,-21
-21,-8,7,2,-31,-28,-41,-20
-21,-9,6,1,-30,-29,-42,-21
-20,-10,5,1,-30,-29,-41,-21
-20,-9,5,1,-30,-28,-41,-20
-19,-10,5,1,-30,-29,-42,-21
-18,-11,4,1,-29,-29,-41,-20
-19,-10,5,1,-29,-29,-41,-20
-19,-10,5,1,-30,-29,-42,-21
-20,-10,5,1,-31,-29,-42,-21
-20,-9,6,1,-30,-28,-41,-21
-21,-8,6,2,-30,-28,-41,-21
-20,-9,5,1,-30,-28,-41,-21
-20,-10,5,1,-30,-28,-41,-20
-19,-9,6,2,-29,-27,-40,-20
-17,-8,8,2,-27,-25,-38,-18
-15,-9,8,2,-27,-24,-38,-18
-15,-8,10,3,-26,-23,-36,-17
-15,-6,13,3,-25,-21,-35,-16
-14,-6,14,3,-25,-20,-34,-15
-12,-7,16,4,-24,-18,-32,-13
-13,-7,17,4,-24,-17,-32,-13
-12,-8,16,3,-24,-18,-32,-13
-11,-8,17,4,-23,-17,-31,-12
-9,-7,20,5,-21,-14,-28,-10
-8,-7,20,5,-21,-13,-28,-10
-7,-8,19,4,-21,-14,-28,-10
-7,-8,21,5,-19,-12,-27,-9
-6,-9,22,4,-19,-12,-26,-8
-6,-8,23,4,-19,-11,-26,-8
-6,-5,25,5,-19,-9,-25,-7
-6,-5,26,7,-18,-8,-24,-6
-4,-7,26,6,-18,-7,-23,-6
-3,-8,26,6,-17,-7,-23,-5
-2,-7,28,6,-16,-5,-21,-3
0,-6,32,7,-14,-2,-18,-1
4,-5,35,7,-11,1,-14,1
6,-2,41,9,-8,6,-10,5
7,0,44,10,-8,9,-8,6
9,0,45,10,-8,10,-7,6
11,2,50,12,-5,15,-3,9
12,5,55,13,-3,20,0,12
16,6,59,14,-1,24,3,15
19,7,63,15,0,28,7,18
23,7,67,16,3,32,10,22
26,6,69,16,5,35,12,24
30,7,73,16,7,38,15,27
32,10,79,18,10,43,20,30
35,12,83,19,11,47,24,32
37,14,87,20,13,51,27,35
40,14,90,21,15,54,30,37
41,15,95,23,17,58,33,40
43,15,96,23,18,60,34,41
45,15,98,23,20,62,36,43
46,16,99,23,21,64,38,44
48,14,100,23,22,65,39,46
50,12,100,22,23,65,39,46
50,12,101,23,24,66,41,46
51,14,104,24,24,68,42,47
52,15,105,24,24,69,42,48
51,15,105,24,25,69,43,48
50,16,106,25,24,70,43,48
49,14,102,24,22,67,40,46
49,12,100,23,22,65,39,46
48,10,99,22,22,64,38,45
47,9,96,22,21,61,36,43
47,6,93,20,20,58,33,41
45,7,92,21,19,57,32,40
43,6,89,20,18,54,30,39
40,6,87,19,16,52,28,36
39,4,84,18,15,49,26,35
35,3,81,18,12,46,23,32
33,3,78,17,10,43,20,30
32,1,74,16,10,39,17,28
31,-2,71,15,9,36,15,27
29,-4,66,14,7,32,11,24
28,-8,61,11,5,28,8,21
26,-11,59,11,5,25,6,20
22,-12,55,10,2,20,2,16
20,-13,51,9,0,16,0,13
16,-10,49,9,-1,15,-2,11
13,-8,47,10,-4,12,-4,9
11,-9,44,8,-5,9,-7,7
11,-11,41,8,-6,7,-8,6
10,-12,39,8,-7,5,-10,5
9,-11,38,7,-8,4,-11,4
7,-12,34,6,-9,1,-14,2
5,-12,32,7,-10,0,-15,1
2,-10,32,7,-12,-1,-16,0
1,-11,29,6,-13,-4,-19,-2
0,-11,27,5,-14,-6,-21,-3
-3,-9,26,6,-15,-6,-21,-5
-4,-8,25,5,-17,-8,-23,-6
-4,-10,22,4,-17,-10,-24,-7
-5,-11,20,4,-18,-11,-25,-8
-6,-10,19,4,-19,-13,-26,-8
-6,-13,17,3,-20,-15,-29,-9
-8,-13,16,3,-20,-16,-29,-10
-10,-11,15,3,-21,-17,-30,-12
-11,-10,13,3,-23,-19,-32,-14
-14,-9,10,2,-25,-21,-34,-16
-17,-9,10,3,-26,-22,-35,-16
-18,-8,8,2,-27,-24,-37,-18
-18,-7,7,2,-26,-24,-37,-18
-18,-7,7,2,-26,-25,-37,-18
-18,-8,6,2,-27,-25,-37,-18
-18,-10,3,0,-28,-28,-40,-20
-19,-10,2,0,-29,-29,-41,-21
-20,-9,3,1,-29,-29,-41,-21
-20,-9,2,0,-30,-30,-42,-21
-20,-9,3,1,-29,-29,-41,-21
-22,-8,3,2,-30,-29,-40,-21
-21,-8,3,1,-30,-29,-41,-22
-20,-9,2,1,-30,-29,-41,-21
-20,-9,2,1,-29,-29,-40,-20
-20,-10,2,1,-29,-29,-40,-20
-19,-11,1,0,-29,-30,-41,-21
-19,-11,2,1,-28,-29,-40,-20
-20,-10,3,1,-29,-29,-40,-21
-21,-9,2,0,-29,-30,-41,-22
-21,-9,3,0,-29,-29,-41,-21
-22,-8,3,1,-30,-29,-41,-21
-21,-9,3,1,-30,-29,-41,-21
