Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
46,12,95,20,34,67,100,42
46,14,98,22,35,70,-63,44
47,15,100,23,36,72,-24,45
48,15,101,23,37,73,18,47
49,14,104,25,38,75,-102,49
49,14,103,24,36,75,-144,48
51,14,104,24,37,76,0,48
53,15,107,24,39,78,-63,50
53,15,106,24,39,78,-113,49
54,13,105,22,38,77,17,48
53,13,103,22,39,75,65,48
50,13,102,23,38,74,-105,48
50,11,100,22,37,73,-106,47
49,10,99,22,36,71,-63,46
46,10,98,23,36,70,-178,45
44,9,95,22,33,67,-258,42
44,7,92,20,32,64,-115,40
42,6,89,19,31,62,-116,39
41,4,86,18,30,59,-99,37
40,0,81,16,28,54,36,33
38,0,79,15,27,52,94,32
34,1,77,16,25,49,-89,31
32,0,73,15,24,46,-104,28
30,-3,69,14,22,42,-147,26
27,-4,66,15,21,39,-193,25
25,-8,62,14,18,36,-252,22
25,-11,58,11,16,31,-124,19
22,-13,54,10,15,27,-106,16
19,-11,51,9,13,24,-107,13
17,-10,47,7,10,20,3,10
15,-11,44,7,10,18,91,9
13,-11,43,8,9,17,-83,9
11,-12,41,7,7,14,-162,7
10,-12,40,7,7,13,-274,6
7,-9,39,8,6,13,-405,5
4,-9,36,8,2,9,-459,2
4,-10,33,6,1,7,-236,1
2,-10,32,6,1,5,-251,0
1,-12,29,5,0,3,-240,-1
0,-11,26,3,-2,0,-146,-4
0,-11,25,3,-1,0,-90,-4
-2,-10,24,4,-2,0,-248,-4
-4,-11,22,4,-3,-2,-159,-5
-6,-10,21,4,-4,-4,-84,-6
-7,-10,21,5,-4,-4,-202,-6
-8,-11,19,4,-6,-6,-286,-8
-9,-11,17,3,-8,-9,-149,-10
-9,-10,16,3,-8,-9,-162,-11
-12,-9,13,2,-9,-12,-133,-14
-13,-11,9,0,-11,-15,-6,-16
-14,-11,8,0,-11,-16,92,-16
-16,-8,8,1,-12,-17,-74,-16
-17,-7,8,1,-13,-17,-95,-16
-17,-7,8,2,-12,-16,-132,-17
-19,-7,8,3,-13,-17,-249,-16
-21,-7,6,2,-16,-19,-297,-18
-20,-8,4,1,-16,-21,-55,-20
-20,-9,4,1,-15,-21,-92,-20
-19,-9,4,0,-16,-21,-137,-20
-18,-10,2,0,-16,-22,-72,-21
-18,-11,2,0,-15,-22,-231,-20
-19,-10,4,0,-14,-20,-641,-19
-19,-10,4,1,-15,-21,-635,-19
-19,-9,4,1,-15,-20,-585,-19
-20,-8,5,2,-14,-19,-660,-18
-21,-8,5,2,-15,-19,-732,-19
-20,-9,4,1,-16,-21,-612,-20
-19,-9,4,1,-15,-20,-734,-20
-19,-9,4,0,-16,-21,-794,-20
-19,-10,3,0,-16,-22,-671,-21
-18,-11,2,0,-15,-22,-531,-20
-19,-10,3,0,-14,-20,-698,-19
-19,-10,3,0,-15,-21,-701,-19
-19,-9,4,1,-15,-21,-745,-19
-20,-8,5,2,-14,-19,-843,-18
-21,-7,5,2,-15,-19,-922,-18
-20,-8,4,1,-16,-20,-713,-20
-20,-9,4,1,-15,-20,-711,-20
-19,-9,4,1,-15,-20,-710,-20
-19,-10,3,0,-16,-22,-573,-21
-18,-11,2,0,-15,-22,-500,-20
-19,-10,4,0,-14,-20,-638,-18
-19,-9,4,0,-15,-21,-570,-19
-19,-9,4,1,-14,-20,-607,-19
-20,-8,5,2,-14,-19,-750,-18
-21,-8,5,2,-15,-19,-905,-18
-20,-9,4,1,-16,-20,-758,-20
-19,-9,4,1,-15,-20,-782,-20
-19,-9,3,0,-15,-21,-812,-20
-19,-10,3,0,-16,-21,-731,-21
-18,-11,2,0,-14,-22,-623,-21
-19,-10,3,0,-14,-20,-768,-19
-19,-9,3,0,-14,-20,-768,-19
-19,-9,3,1,-14,-20,-741,-19
-19,-8,5,2,-14,-19,-782,-18
-21,-7,5,2,-15,-19,-894,-18
-20,-8,4,1,-16,-20,-764,-19
-19,-9,4,0,-15,-21,-732,-19
-19,-9,4,0,-15,-20,-693,-20
-19,-9,3,0,-16,-21,-660,-20
-18,-11,2,0,-15,-21,-534,-20
-18,-10,4,0,-14,-20,-698,-19
-19,-9,4,1,-14,-20,-676,-19
-18,-9,4,1,-14,-20,-638,-19
-19,-8,5,1,-14,-19,-706,-18
-20,-7,5,2,-15,-19,-824,-18
-20,-8,4,1,-16,-20,-655,-20
-19,-9,4,1,-15,-20,-631,-19
-19,-9,4,0,-15,-20,-646,-19
-18,-9,3,0,-16,-21,-597,-20
-18,-11,2,-1,-15,-21,-485,-20
-18,-10,3,0,-13,-20,-658,-19
-18,-9,4,0,-14,-20,-682,-18
-19,-9,4,1,-14,-20,-654,-18
-19,-9,5,1,-13,-19,-720,-18
-20,-7,5,3,-14,-19,-803,-17
-19,-8,4,1,-16,-20,-609,-19
-19,-8,4,1,-15,-20,-595,-20
-18,-9,4,0,-15,-20,-597,-19
-18,-9,3,0,-15,-21,-516,-20
-18,-10,2,0,-14,-21,-382,-20
-18,-10,4,0,-13,-20,-520,-18
-18,-9,4,0,-15,-20,-509,-19
-19,-9,4,1,-14,-20,-452,-18
-19,-8,5,1,-13,-19,-504,-17
-20,-7,6,2,-14,-18,-654,-17
-19,-8,4,1,-16,-20,-520,-19
-19,-8,4,1,-15,-19,-516,-19
-19,-8,4,0,-15,-20,-531,-20
-18,-9,3,0,-15,-21,-474,-20
-17,-11,2,0,-15,-22,-356,-20
-18,-10,3,0,-13,-20,-542,-18
-18,-9,4,0,-14,-20,-572,-18
-18,-9,4,0,-14,-20,-508,-18
-19,-8,4,1,-14,-19,-553,-17
-20,-7,5,3,-14,-18,-694,-17
-19,-8,4,1,-16,-20,-751,-19
-18,-8,4,0,-15,-20,-876,-19
-18,-9,3,0,-15,-20,-707,-19
-18,-10,3,0,-15,-20,-537,-20
-17,-10,2,0,-14,-21,-395,-20
-18,-10,3,0,-13,-20,-533,-18
-18,-9,3,0,-14,-20,-520,-19
-19,-9,4,0,-14,-20,-498,-18
-19,-9,5,1,-14,-19,-544,-18
-19,-7,6,3,-14,-18,-667,-17
-19,-8,4,1,-16,-20,-498,-19
-18,-8,4,1,-15,-20,-469,-19
-18,-9,3,0,-15,-20,-514,-19
-18,-9,3,0,-15,-20,-475,-19
-17,-10,2,0,-14,-21,-407,-20
-18,-9,3,0,-13,-20,-676,-18
-18,-9,3,0,-14,-20,-742,-18
-18,-9,4,0,-14,-19,-728,-18
-19,-8,4,1,-13,-19,-701,-17
-20,-7,5,2,-14,-18,-652,-17
-19,-8,4,1,-16,-20,-396,-19
-19,-8,4,1,-14,-20,-339,-19
-19,-8,4,0,-14,-20,-375,-19
-18,-9,3,0,-15,-20,-352,-20
-17,-10,1,-1,-15,-21,-201,-20
-17,-9,3,0,-13,-20,-357,-18
-18,-9,3,0,-14,-19,-399,-18
-18,-9,4,1,-14,-19,-355,-18
-19,-9,4,1,-13,-19,-405,-18
-20,-7,6,3,-13,-18,-593,-17
-19,-8,4,1,-15,-19,-467,-19
-19,-8,4,0,-15,-19,-426,-19
-18,-9,4,0,-14,-19,-496,-19
-18,-9,3,0,-15,-20,-453,-19
-17,-10,1,-1,-14,-21,-274,-20
-17,-9,3,0,-13,-19,-471,-18
-18,-9,3,0,-14,-19,-561,-18
-18,-9,4,1,-14,-19,-509,-18
-18,-9,4,1,-13,-18,-533,-17
-20,-7,6,3,-14,-18,-634,-17
-19,-8,4,1,-15,-19,-463,-18
-18,-8,4,1,-15,-19,-412,-19
-18,-8,3,1,-14,-19,-514,-19
-18,-9,3,0,-15,-20,-549,-19
-17,-10,1,-1,-14,-21,-394,-20
-17,-9,3,0,-13,-19,-507,-18
-18,-9,3,0,-14,-19,-560,-18
-18,-9,3,0,-14,-20,-439,-18
-18,-8,4,1,-14,-19,-412,-17
-19,-7,5,2,-14,-18,-552,-17
-19,-8,4,1,-15,-19,-440,-18
-18,-8,4,1,-14,-19,-410,-18
-18,-8,4,0,-14,-19,-462,-18
-18,-9,3,0,-14,-19,-446,-19
-17,-10,2,-1,-14,-20,-330,-19
-17,-10,3,0,-12,-19,-422,-18
-18,-9,3,0,-13,-19,-430,-18
-17,-8,4,0,-13,-19,-390,-18
-18,-8,4,1,-13,-18,-388,-17
-19,-7,6,2,-13,-17,-513,-17
-19,-8,4,1,-15,-19,-393,-18
-18,-8,4,1,-14,-19,-363,-18
-18,-8,3,0,-14,-19,-420,-19
-18,-9,3,0,-14,-19,-405,-19
-17,-10,1,-1,-14,-21,-283,-20
-17,-9,3,0,-12,-19,-404,-18
-18,-9,3,0,-13,-19,-508,-18
-18,-8,4,0,-13,-19,-442,-17
-17,-7,6,1,-12,-16,-445,-15
-15,-4,12,4,-10,-11,-608,-12
-13,-4,13,3,-10,-10,-622,-12
-11,-4,15,3,-8,-7,-627,-11
-8,-4,18,4,-6,-5,-649,-8
-4,-6,21,4,-3,-1,-624,-6
0,-8,23,3,-2,0,-445,-4
0,-7,26,5,0,3,-482,-1
2,-7,29,5,1,6,-514,1
3,-7,31,6,3,8,-460,2
3,-4,33,7,3,10,-465,3
2,-2,35,9,3,12,-608,4
4,-4,35,8,3,11,-506,4
6,-5,35,7,3,12,-410,4
6,-5,35,7,4,12,-599,4
6,-6,35,6,4,11,-576,3
8,-7,33,5,4,10,-361,2
7,-7,34,6,5,11,-441,4
7,-10,33,6,4,10,-523,4
6,-11,32,6,4,9,-557,4
6,-10,33,6,4,10,-975,4
5,-8,34,8,4,10,-1363,5
3,-7,31,6,1,8,-1337,1
3,-7,31,6,1,8,-1268,1
3,-7,31,6,2,8,-916,1
3,-8,30,5,1,6,-545,0
2,-10,25,3,0,2,-331,-2
1,-10,25,4,1,3,-445,-1
1,-10,25,4,0,2,-547,-1
0,-11,22,4,-1,0,-498,-3
-2,-10,21,4,-2,-1,-545,-3
-5,-7,22,5,-3,0,-736,-3
-5,-8,19,4,-5,-3,-621,-6
-6,-9,16,3,-6,-6,-502,-8
-8,-9,15,2,-6,-7,-529,-9
-9,-8,13,2,-8,-9,-520,-10
-9,-9,10,0,-9,-11,-391,-13
-12,-9,8,1,-8,-13,-477,-14
-15,-7,7,1,-11,-14,-581,-15
-16,-7,6,1,-12,-16,-550,-16
-18,-8,4,1,-13,-18,-564,-17
-19,-7,5,2,-13,-18,-718,-16
-19,-7,4,1,-15,-18,-616,-18
-18,-8,3,1,-14,-19,-500,-18
-18,-8,3,0,-14,-19,-542,-18
-17,-9,2,0,-14,-19,-533,-18
-17,-10,1,-1,-15,-21,-376,-19
-16,-9,2,0,-13,-19,-433,-18
-17,-8,3,0,-13,-19,-561,-18
-17,-8,3,0,-13,-19,-518,-17
-18,-8,3,1,-13,-18,-507,-17
-19,-7,5,3,-13,-17,-682,-16
-18,-7,3,1,-15,-18,-663,-18
-18,-8,3,0,-14,-19,-623,-18
-18,-8,3,0,-14,-19,-691,-18
-18,-8,2,0,-15,-19,-784,-18
-17,-9,1,-1,-15,-20,-934,-19
-17,-9,2,0,-12,-19,-1081,-18
-17,-8,3,0,-13,-19,-1172,-17
-17,-8,3,0,-14,-19,-1109,-17
-17,-8,3,1,-13,-19,-1041,-17
-19,-7,5,2,-13,-17,-1181,-16
-18,-7,4,1,-14,-18,-1161,-17
-18,-8,3,0,-14,-18,-1055,-18
-17,-8,3,0,-14,-19,-1094,-18
-17,-8,2,0,-14,-19,-1096,-18
-17,-9,1,-1,-15,-21,-943,-20
-16,-9,2,0,-13,-20,-968,-18
-17,-8,3,0,-13,-19,-1081,-17
-18,-8,2,0,-13,-19,-1064,-18
-17,-8,3,1,-13,-18,-1061,-17
-18,-6,5,2,-12,-17,-1157,-16
-18,-7,4,1,-14,-18,-1099,-18
-18,-8,3,1,-14,-19,-1038,-18
-18,-8,3,1,-13,-18,-1113,-18
-17,-8,2,0,-14,-19,-1300,-18
-19,-10,3,0,-16,-23,-1278,-22
-24,-12,12,1,-19,-30,-1317,-26
-29,-15,20,4,-23,-37,-1371,-30
-35,-16,28,6,-27,-44,-1285,-35
-39,-15,32,7,-30,-47,-1228,-37
-39,-6,29,7,-28,-41,-1336,-34
-32,1,16,3,-24,-30,-1294,-28
-21,14,-5,-3,-14,-9,-1193,-15
-2,40,-40,-13,1,25,-1199,6
20,64,-82,-24,19,65,-1189,32
47,84,-126,-38,39,105,-1057,58
199,190,-362,-94,158,342,-1016,218
221,188,-388,-100,173,366,-889,237
237,190,-408,-104,185,386,-878,251
247,194,-422,-108,192,399,-796,261
253,186,-428,-110,196,401,-717,263
256,175,-423,-107,198,399,-763,264
252,167,-413,-103,195,390,-881,259
243,158,-398,-98,187,375,-824,249
231,148,-378,-93,179,357,-847,237
216,135,-352,-85,168,334,-1008,223
197,116,-321,-77,151,302,-1021,201
176,95,-284,-68,134,264,-942,176
152,73,-243,-57,115,224,-1025,150
126,47,-199,-46,94,180,-1085,121
101,18,-155,-35,73,133,-1026,91
76,-4,-111,-23,55,93,-1052,65
49,-21,-70,-12,34,54,-1206,39
22,-39,-29,-2,14,13,-1191,11
-4,-55,0,1,-6,-28,-1223,-16
-34,-77,8,3,-28,-73,-1411,-45
-60,-90,8,2,-50,-111,-1425,-72
-75,-79,8,1,-61,-124,-1273,-85
-78,-63,8,1,-61,-119,-1292,-83
-68,-53,7,1,-53,-101,-1306,-72
-53,-40,5,0,-43,-79,-1188,-58
-38,-29,6,0,-30,-56,-1112,-42
-28,-20,7,1,-21,-37,-1214,-29
-21,-12,7,1,-16,-24,-1167,-21
-19,-10,7,1,-15,-21,-1174,-19
-20,-8,9,3,-14,-20,-1273,-18
-21,-8,8,3,-16,-21,-1290,-19
-20,-9,7,2,-16,-22,-1213,-20
-20,-10,7,1,-15,-22,-1262,-20
-20,-10,7,1,-15,-22,-1256,-20
-19,-11,5,0,-16,-23,-1192,-21
-18,-11,6,0,-14,-23,-1244,-20
-19,-10,7,1,-14,-22,-1402,-19
-19,-10,7,2,-15,-22,-1363,-19
-19,-9,7,2,-14,-21,-1331,-19
-20,-8,8,3,-14,-20,-1359,-18
-21,-8,8,2,-16,-21,-1398,-19
-19,-9,7,2,-16,-21,-1279,-20
-20,-9,7,1,-15,-22,-1341,-20
-19,-9,7,1,-15,-22,-1352,-20
-18,-11,6,0,-16,-23,-1232,-21
-18,-11,6,0,-14,-22,-1244,-20
-19,-10,7,1,-14,-21,-1448,-19
-19,-10,6,1,-15,-22,-1431,-19
-19,-9,7,2,-14,-21,-1410,-19
-20,-8,8,4,-14,-20,-1428,-18
-20,-8,8,3,-16,-21,-1442,-19
-20,-9,7,1,-16,-21,-1319,-20
-20,-9,7,1,-15,-21,-1337,-20
-19,-9,6,1,-15,-22,-1334,-20
-18,-10,5,0,-16,-22,-1250,-21
-18,-11,5,0,-14,-22,-1256,-20
-19,-10,7,1,-14,-21,-1393,-19
-19,-10,7,1,-14,-22,-1303,-19
-19,-9,7,1,-14,-21,-1161,-19
-20,-8,8,3,-13,-20,-1220,-17
-20,-8,8,3,-15,-20,-1323,-18
-20,-9,7,2,-16,-21,-1223,-19
-19,-9,7,1,-15,-21,-1269,-19
-19,-9,7,1,-15,-22,-1247,-20
-18,-10,5,0,-16,-23,-1163,-21
-18,-11,5,0,-14,-22,-1176,-20
-19,-10,6,1,-14,-21,-1327,-18
-18,-9,8,1,-14,-20,-1318,-18
-17,-7,11,2,-12,-18,-1303,-16
-17,-6,12,4,-11,-16,-1364,-14
-17,-5,13,4,-12,-15,-1405,-15
-14,-5,15,4,-12,-13,-1270,-14
-13,-6,16,4,-10,-12,-1304,-13
-11,-7,17,4,-9,-11,-1307,-12
-10,-9,16,2,-9,-12,-1213,-13
-9,-10,15,2,-8,-12,-1137,-12
-9,-8,18,3,-7,-10,-1293,-10
-8,-7,21,4,-6,-7,-1296,-9
-8,-7,22,5,-6,-6,-1253,-8
-8,-6,23,6,-5,-5,-1319,-7
-7,-6,24,6,-6,-4,-1333,-7
-5,-8,23,5,-5,-5,-1148,-7
-5,-7,24,5,-4,-3,-1170,-6
-5,-5,26,5,-4,-2,-1183,-6
-3,-7,26,4,-4,-2,-1132,-6
-1,-9,26,4,-1,-1,-1087,-5
-2,-8,28,5,-1,0,-1280,-3
0,-6,30,6,-1,1,-1315,-2
1,-4,35,7,0,5,-1356,0
3,-1,40,10,3,10,-1425,4
5,0,44,11,4,15,-1486,6
7,0,45,10,5,16,-1363,7
10,0,48,11,7,18,-1385,9
12,2,52,11,9,23,-1399,11
15,3,56,11,11,26,-1382,13
19,4,59,12,14,30,-1297,16
22,7,65,15,17,35,-1454,21
24,6,68,15,18,38,-1479,23
27,7,72,16,20,42,-1477,26
29,10,77,18,23,48,-1495,30
31,12,82,20,24,52,-1504,32
34,13,85,20,25,55,-1343,33
38,15,89,20,28,59,-1360,36
40,14,92,21,30,62,-1353,38
44,13,94,20,32,64,-1289,40
45,13,95,20,34,66,-1250,41
47,15,99,22,36,70,-1385,45
47,15,101,23,36,71,-1354,46
49,14,102,23,38,72,-1338,47
49,14,103,24,38,74,-1395,49
49,14,105,25,37,74,-1465,49
51,15,106,24,38,76,-1297,49
52,15,106,24,39,76,-1303,49
52,15,106,24,39,76,-1311,49
53,14,104,22,37,74,-1247,47
52,12,101,21,38,72,-1157,46
51,11,101,22,38,71,-1302,47
49,9,99,21,37,69,-1318,46
47,9,97,21,36,68,-1319,45
45,8,96,22,35,66,-1372,44
43,9,94,22,33,64,-1459,42
42,7,90,20,31,61,-1315,39
41,6,87,19,30,58,-1332,38
39,3,84,18,29,55,-1347,35
37,2,80,16,26,51,-1251,32
35,2,76,15,26,47,-1138,30
33,0,74,16,25,45,-1211,29
31,-3,71,14,22,42,-1186,27
28,-5,67,13,20,38,-1165,24
26,-7,64,13,20,35,-1215,23
24,-9,61,13,18,32,-1291,21
22,-12,55,10,15,26,-1141,17
19,-12,52,9,14,23,-1160,14
17,-10,49,9,11,21,-1187,13
14,-10,45,8,9,17,-1130,9
14,-11,43,6,8,15,-1040,8
12,-12,42,7,9,14,-1190,8
10,-12,40,7,6,11,-1169,6
9,-11,38,7,5,10,-1158,5
5,-10,37,7,4,9,-1236,4
3,-9,35,8,2,7,-1349,2
2,-9,33,6,0,4,-1195,0
1,-11,30,5,0,2,-1213,0
0,-11,28,4,0,0,-1294,-3
-1,-11,26,4,-2,-1,-1328,-4
-1,-11,23,3,-2,-3,-1297,-5
-3,-11,23,4,-2,-4,-1434,-5
-5,-10,21,3,-4,-6,-1430,-6
-6,-10,20,4,-5,-6,-1422,-7
-7,-12,19,4,-5,-7,-1479,-7
-10,-10,18,5,-7,-8,-1584,-8
-10,-10,16,3,-9,-11,-1413,-11
-12,-9,15,3,-9,-12,-1367,-12
-14,-10,11,2,-11,-15,-1380,-15
-15,-10,9,1,-12,-17,-1368,-17
-15,-9,7,0,-13,-19,-1318,-18
-17,-8,7,1,-12,-19,-1471,-16
-17,-8,8,1,-12,-19,-1463,-16
-18,-8,7,1,-12,-19,-1405,-17
-20,-8,5,2,-14,-21,-1435,-18
-21,-8,6,3,-15,-21,-1595,-18
-20,-8,4,1,-16,-22,-1488,-20
-20,-9,4,1,-16,-23,-1491,-20
-19,-10,4,1,-16,-23,-1511,-20
-19,-10,3,0,-16,-23,-1459,-21
-18,-11,2,0,-16,-24,-1362,-21
-19,-10,3,0,-14,-22,-1511,-19
-19,-9,3,0,-15,-23,-1524,-19
-20,-9,3,0,-15,-22,-1487,-20
-20,-9,4,1,-14,-21,-1538,-19
-21,-7,6,3,-15,-21,-1655,-18
-20,-8,4,1,-16,-22,-1502,-20
-20,-9,4,1,-16,-23,-1519,-20
-20,-9,4,0,-16,-23,-1524,-20
-20,-9,3,0,-16,-23,-1457,-21
-18,-11,1,0,-15,-24,-1310,-21
-19,-10,3,0,-14,-23,-1416,-19
-19,-9,3,0,-15,-23,-1423,-19
-19,-9,3,0,-15,-22,-1414,-19
-20,-9,4,2,-14,-22,-1476,-18
-21,-7,6,3,-15,-21,-1585,-18
-20,-8,4,1,-16,-22,-1466,-20
-20,-9,4,1,-15,-22,-1471,-20
-20,-9,4,1,-15,-23,-1498,-20
-19,-9,3,0,-16,-23,-1448,-21
-18,-11,1,0,-16,-24,-1329,-21
-18,-10,3,0,-14,-22,-1439,-19
-19,-10,4,1,-15,-22,-1455,-19
-19,-9,4,1,-15,-22,-1442,-19
-20,-8,5,1,-14,-22,-1489,-18
-21,-7,6,3,-15,-21,-1605,-18
-21,-8,4,1,-16,-22,-1480,-20
-20,-9,4,1,-15,-22,-1442,-20
-19,-9,4,0,-15,-22,-1449,-20
-19,-9,3,0,-16,-23,-1392,-20
-18,-10,2,0,-15,-24,-1282,-21
-19,-10,3,0,-13,-22,-1415,-19
-19,-9,4,0,-14,-22,-1440,-19
-19,-9,4,0,-14,-22,-1386,-19
-20,-9,4,1,-14,-22,-1412,-18
-20,-8,6,3,-14,-21,-1563,-17
-20,-8,4,1,-16,-22,-1438,-20
-20,-9,4,1,-16,-22,-1422,-20
-19,-9,4,0,-15,-22,-1510,-20
-19,-9,3,0,-15,-23,-1500,-20
-18,-10,1,-1,-15,-24,-1369,-21
-18,-10,3,0,-14,-22,-1471,-19
-19,-9,3,1,-15,-22,-1487,-19
-19,-9,4,1,-14,-22,-1402,-19
-20,-8,4,1,-14,-22,-1397,-18
-21,-7,5,3,-14,-20,-1551,-17
-20,-8,4,1,-16,-22,-1452,-20
-20,-8,4,1,-15,-22,-1470,-20
-19,-9,4,0,-15,-22,-1535,-19
-19,-9,3,0,-16,-23,-1479,-20
-18,-10,1,-1,-15,-24,-1336,-21
-18,-10,3,0,-13,-22,-1445,-19
-19,-9,3,0,-14,-22,-1507,-18
-19,-9,3,0,-15,-22,-1547,-19
-19,-9,4,1,-14,-21,-1580,-18
-20,-7,6,3,-14,-20,-1715,-18
-20,-8,4,1,-16,-21,-1609,-19
-19,-8,4,0,-15,-22,-1579,-19
-19,-9,4,0,-15,-22,-1623,-19
-19,-9,3,0,-16,-22,-1587,-20
-18,-11,1,-1,-15,-23,-1481,-21
-18,-10,3,0,-14,-22,-1584,-19
-19,-9,3,0,-15,-22,-1595,-19
-19,-9,4,1,-14,-22,-1560,-18
-19,-9,4,1,-14,-21,-1523,-18
-20,-7,6,3,-14,-20,-1597,-17
-20,-8,4,1,-16,-21,-1504,-19
-19,-8,4,1,-15,-22,-1536,-19
-19,-8,4,1,-15,-22,-1544,-19
-19,-9,3,0,-15,-22,-1461,-20
-18,-11,1,-1,-15,-23,-1326,-21
-18,-10,3,0,-13,-22,-1443,-19
-18,-9,3,0,-14,-21,-1594,-19
-19,-9,3,1,-14,-21,-1598,-19
-19,-9,4,1,-14,-21,-1615,-18
-20,-7,6,3,-14,-20,-1731,-17
-20,-7,4,1,-16,-21,-1528,-19
-19,-8,4,0,-15,-22,-1437,-19
-19,-9,3,0,-15,-22,-1549,-20
-19,-9,3,0,-15,-22,-1558,-20
-18,-10,2,0,-15,-23,-1442,-21
-18,-10,3,0,-13,-22,-1530,-19
-18,-9,3,0,-14,-21,-1589,-19
-19,-9,3,0,-14,-22,-1542,-19
-19,-8,4,1,-13,-21,-1569,-18
-20,-7,6,3,-14,-20,-1698,-17
-20,-7,4,1,-16,-21,-1625,-18
-19,-8,4,1,-15,-21,-1593,-19
-19,-9,4,1,-15,-21,-1599,-19
-18,-8,5,1,-14,-20,-1509,-18
-14,-8,7,0,-12,-18,-1377,-17
-12,-7,11,1,-9,-14,-1508,-13
-12,-5,13,3,-9,-11,-1597,-11
-10,-5,17,4,-7,-8,-1593,-9
-6,-6,21,5,-4,-4,-1592,-6
-4,-5,26,7,-1,0,-1673,-2
-2,-5,27,6,-2,0,-1596,-3
0,-6,29,6,0,3,-1525,0
2,-7,31,6,1,5,-1549,0
3,-5,32,6,1,5,-1485,0
4,-4,32,5,1,6,-1361,0
5,-5,33,6,4,8,-1489,3
5,-6,35,7,4,9,-1569,4
5,-5,35,7,4,9,-1519,4
5,-5,35,7,4,10,-1561,4
4,-4,37,9,4,11,-1699,5
4,-5,36,8,2,9,-1597,3
5,-8,34,7,3,8,-1422,3
6,-10,32,6,3,7,-1417,2
6,-11,32,5,3,7,-1402,2
7,-12,30,4,2,5,-1311,1
5,-10,30,5,3,5,-1389,1
3,-8,31,6,2,5,-1491,1
2,-8,31,6,2,5,-1490,1
2,-8,31,7,2,5,-1528,1
0,-7,30,7,1,4,-1615,1
0,-8,27,6,-1,1,-1483,-1
0,-9,26,5,0,0,-1408,-2
-1,-10,24,4,-1,-1,-1504,-3
-2,-11,21,3,-3,-3,-1529,-5
-3,-11,18,1,-4,-6,-1431,-7
-4,-10,18,2,-4,-6,-1466,-7
-6,-10,16,3,-5,-8,-1475,-8
-8,-10,15,3,-6,-9,-1396,-9
-10,-8,14,3,-7,-10,-1398,-10
-12,-7,14,4,-8,-10,-1512,-10
-14,-7,11,3,-11,-14,-1450,-13
-15,-7,8,2,-12,-17,-1351,-16
-17,-7,6,1,-13,-18,-1375,-17
-18,-8,3,0,-14,-21,-1420,-19
-17,-10,1,0,-15,-23,-1357,-21
-17,-10,2,0,-13,-22,-1375,-19
-18,-9,2,0,-13,-21,-1440,-18
-18,-8,2,0,-14,-21,-1403,-19
-18,-8,3,1,-14,-21,-1430,-18
-20,-7,5,2,-13,-20,-1579,-17
-19,-7,4,1,-15,-21,-1623,-18
-19,-8,3,0,-15,-21,-1487,-19
-18,-8,3,1,-15,-21,-1448,-19
-19,-9,2,0,-15,-22,-1438,-19
-18,-10,1,-1,-15,-23,-1318,-21
-17,-10,2,0,-13,-22,-1345,-19
-18,-9,2,0,-14,-21,-1443,-18
-18,-9,3,0,-14,-21,-1402,-18
-18,-9,3,1,-14,-21,-1424,-18
-19,-7,5,2,-13,-19,-1551,-17
-19,-7,4,1,-15,-20,-1482,-18
-19,-8,3,0,-15,-21,-1371,-19
-18,-8,3,1,-15,-21,-1434,-19
-18,-8,2,0,-15,-22,-1432,-19
-17,-9,1,-1,-15,-23,-1332,-20
-17,-10,2,0,-13,-22,-1339,-19
-18,-9,3,0,-13,-21,-1425,-18
-18,-9,3,0,-14,-21,-1304,-18
-19,-9,3,0,-14,-21,-1289,-18
-20,-7,5,2,-13,-19,-1412,-17
-19,-7,4,2,-15,-20,-1386,-18
-18,-8,3,1,-15,-21,-1284,-19
-18,-8,3,0,-14,-21,-1308,-19
-18,-8,3,0,-15,-21,-1282,-19
-17,-10,1,-1,-15,-23,-1124,-20
-17,-10,1,0,-13,-22,-1087,-19
-18,-9,2,0,-14,-21,-1208,-18
-18,-8,2,0,-14,-21,-1196,-18
-18,-8,3,1,-14,-21,-1187,-18
-20,-7,6,2,-14,-21,-1327,-18
-26,-9,12,3,-20,-29,-1364,-24
-30,-13,19,4,-24,-37,-1228,-30
-34,-15,25,6,-27,-44,-1206,-35
-39,-16,32,7,-30,-50,-1173,-39
-39,-11,28,4,-30,-49,-1063,-39
-34,-3,18,2,-25,-38,-1054,-32
-25,7,2,-1,-17,-20,-1174,-20
-9,31,-29,-10,-4,11,-1094,-1
12,56,-69,-21,13,50,-1008,24
36,80,-109,-30,33,92,-1155,52
61,102,-152,-42,52,133,-1196,79
88,123,-195,-54,72,174,-1047,106
114,144,-238,-65,93,216,-1029,133
140,164,-280,-76,113,257,-990,159
166,180,-320,-88,132,294,-866,185
192,187,-355,-95,154,329,-801,210
215,187,-381,-99,170,356,-874,231
232,189,-402,-103,182,377,-840,247
243,193,-419,-107,191,394,-838,258
249,191,-424,-106,196,402,-938,265
252,181,-422,-105,196,399,-953,264
251,170,-415,-103,194,391,-835,260
245,161,-403,-100,189,378,-872,252
234,151,-384,-95,180,360,-903,240
222,137,-363,-90,169,337,-826,224
205,120,-334,-82,157,308,-821,206
183,100,-296,-72,141,273,-974,185
160,79,-256,-61,121,234,-965,158
